update,gameplay_rollouts,trade_rollouts,gameplay_reward,gameplay_reward_avg_logged,trade_reward,trade_reward_avg_logged,trade_propose,trade_accept,trade_reject,trade_counter,trade_skip,gameplay_policy_loss,gameplay_value_loss,gameplay_entropy,gameplay_entropy_avg_logged,trade_policy_loss,trade_value_loss,trade_entropy,trade_entropy_avg_logged,tom_loss,total_loss,entropy_coef,gamma,gameplay_reward_ma10,trade_reward_ma10,gameplay_entropy_ma10,trade_entropy_ma10,gameplay_value_loss_ma10,trade_value_loss_ma10,gameplay_policy_loss_ma10,trade_policy_loss_ma10,tom_loss_ma10,total_loss_ma10,trade_propose_rate,trade_accept_rate,trade_reject_rate,trade_counter_rate,trade_skip_rate
61,2040,1365,0.0159,0.0178,0.0016,0.0004,617,5,608,63,72,0.5101,0.5344,0.6912,0.7017,-0.5774,0.4077,1.8154,1.9457,1.587855,0.2179,0.0012,0.95686,0.017750000000000002,0.00043,0.70168,1.9456600000000002,0.5253,0.43646,0.17529,-0.2625,1.597581,0.20171999999999998,0.452014652014652,0.003663003663003663,0.44542124542124545,0.046153846153846156,0.05274725274725275
62,2068,1342,0.0223,0.0185,0.0017,0.0007,606,8,601,52,75,0.4936,0.571,0.6967,0.6975,-0.5829,0.4081,1.8152,1.9124,1.593947,0.2057,0.0012,0.95714,0.0185,0.00073,0.69754,1.9124299999999999,0.53054,0.43484999999999996,0.25569,-0.34434,1.5975506,0.20153,0.45156482861400893,0.005961251862891207,0.44783904619970194,0.038748137108792845,0.05588673621460507
63,2049,1363,0.0164,0.0191,0.0015,0.001,614,6,605,72,66,0.4176,0.6061,0.7008,0.7005,-0.6191,0.4373,1.8166,1.8808,1.593443,0.11,0.0012,0.95741,0.01906,0.00098,0.70049,1.88083,0.5314699999999999,0.44033,0.30804,-0.39788,1.5963533,0.20224999999999999,0.450476889214967,0.004402054292002935,0.44387380777696256,0.05282465150403522,0.04842259721203228
64,2037,1371,0.0168,0.0191,0.0017,0.0012,626,11,619,57,58,0.6533,0.5608,0.7021,0.7002,-0.736,0.4539,1.8145,1.856,1.581817,0.2215,0.0012,0.95769,0.01913,0.00118,0.7002400000000001,1.8560299999999998,0.5372,0.44488000000000005,0.36905,-0.46292999999999995,1.5939754000000002,0.20104000000000002,0.4566010211524435,0.008023340627279359,0.45149525893508385,0.04157549234135667,0.04230488694383661
65,2027,1381,0.0149,0.0182,0.0017,0.0014,634,5,629,61,52,0.5296,0.5547,0.702,0.6966,-0.6062,0.4181,1.7932,1.8342,1.587947,0.2176,0.0012,0.95796,0.01822,0.0013599999999999999,0.69661,1.83418,0.54365,0.43779,0.40781,-0.49744,1.5929458,0.20543,0.45908761766835626,0.003620564808110065,0.4554670528602462,0.044170890658942794,0.03765387400434468
66,2072,1345,0.0189,0.0185,0.0016,0.0015,611,13,599,59,63,0.4829,0.5168,0.7531,0.7022,-0.5364,0.4133,1.8339,1.8198,1.581874,0.2301,0.0012,0.95824,0.0185,0.00146,0.7021900000000001,1.81981,0.54125,0.43604000000000004,0.43728,-0.5289499999999999,1.5912023,0.20262000000000002,0.45427509293680296,0.009665427509293681,0.44535315985130114,0.04386617100371747,0.04684014869888476
67,2021,1380,0.0195,0.0184,0.0017,0.0015,634,8,624,56,58,0.5585,0.509,0.7018,0.6979,-0.6156,0.4643,1.7766,1.8066,1.57731,0.2375,0.0012,0.95852,0.01836,0.00155,0.6978899999999999,1.8066499999999999,0.53533,0.44227999999999995,0.47598,-0.56101,1.5888611000000001,0.20959000000000003,0.45942028985507244,0.005797101449275362,0.45217391304347826,0.04057971014492753,0.042028985507246375
68,2019,1374,0.0171,0.0183,0.0022,0.0017,642,8,634,36,54,0.4442,0.5287,0.6717,0.6995,-0.4794,0.4324,1.7008,1.7959,1.58408,0.2569,0.0012,0.95879,0.018349999999999998,0.00167,0.69947,1.79591,0.53606,0.43806,0.4857699999999999,-0.56676,1.5876594000000002,0.21304000000000003,0.4672489082969432,0.005822416302765648,0.46142649199417757,0.026200873362445413,0.039301310043668124
69,2053,1346,0.0137,0.0175,0.0024,0.0018,630,4,627,21,64,0.2997,0.5271,0.6713,0.6988,-0.3912,0.3582,1.6548,1.7812,1.5601,0.1813,0.0012,0.95907,0.01751,0.00178,0.6987699999999999,1.7812100000000002,0.53813,0.42832,0.48572000000000004,-0.56691,1.5836720000000002,0.21112999999999998,0.46805349182763745,0.0029717682020802376,0.4658246656760773,0.015601783060921248,0.0475482912332838
70,2043,1353,0.012,0.0167,0.0026,0.0019,635,2,630,17,69,0.4591,0.495,0.6584,0.6949,-0.5789,0.5069,1.6257,1.7647,1.576309,0.183,0.0012,0.95935,0.016749999999999998,0.0018699999999999997,0.6949099999999999,1.76467,0.54036,0.43002,0.48485999999999996,-0.57231,1.5824681999999999,0.20615,0.4693274205469327,0.0014781966001478197,0.4656319290465632,0.012564671101256468,0.050997782705099776
71,2062,1340,0.0198,0.0171,0.0026,0.002,631,2,633,15,59,0.259,0.4554,0.7412,0.6999,-0.2404,0.4118,1.5892,1.7421,1.551986,0.2872,0.0012,0.95962,0.01714,0.00197,0.69991,1.74205,0.5324599999999999,0.43043000000000003,0.45975,-0.53861,1.5788813,0.21308,0.4708955223880597,0.0014925373134328358,0.47238805970149256,0.011194029850746268,0.04402985074626865
72,2036,1358,0.0118,0.0161,0.0028,0.0021,645,0,645,14,54,0.2977,0.5925,0.6587,0.6961,-0.4472,0.3989,1.6109,1.7216,1.559073,0.1507,0.0012,0.9599,0.01609,0.0020800000000000003,0.69611,1.7216200000000002,0.53461,0.42950999999999995,0.44016,-0.52504,1.5753939000000001,0.20758000000000001,0.47496318114874814,0.0,0.47496318114874814,0.010309278350515464,0.039764359351988215
73,2068,1332,0.0117,0.0156,0.0028,0.0022,629,0,626,9,68,0.3069,0.5123,0.6998,0.696,-0.3381,0.4341,1.596,1.6996,1.550245,0.2578,0.0012,0.96018,0.01562,0.00221,0.69601,1.69956,0.52523,0.42919,0.42908999999999997,-0.49693999999999994,1.5710741000000001,0.22236000000000003,0.4722222222222222,0.0,0.46996996996997,0.006756756756756757,0.05105105105105105
74,2071,1328,0.02,0.0159,0.0029,0.0023,632,1,634,7,54,0.2311,0.5031,0.7203,0.6978,-0.2704,0.4236,1.5712,1.6752,1.572435,0.2458,0.0012,0.96045,0.015940000000000003,0.00233,0.69783,1.6752299999999998,0.5194599999999999,0.42616,0.38686999999999994,-0.45038,1.5701359,0.22479000000000005,0.4759036144578313,0.0007530120481927711,0.47740963855421686,0.005271084337349397,0.04066265060240964
75,2047,1353,0.0171,0.0162,0.003,0.0025,652,0,654,5,42,0.1453,0.5117,0.6529,0.6929,-0.2139,0.4513,1.5205,1.648,1.553195,0.2253,0.0012,0.96073,0.01616,0.00246,0.69292,1.64796,0.5151600000000001,0.42948000000000003,0.34843999999999997,-0.41114999999999996,1.5666607,0.22556000000000004,0.4818920916481892,0.0,0.48337028824833705,0.003695491500369549,0.031042128603104215
76,2057,1344,0.0174,0.016,0.0029,0.0026,645,3,639,8,49,0.048,0.5107,0.6713,0.6847,-0.0977,0.4805,1.5176,1.6163,1.562367,0.2519,0.0012,0.96101,0.016010000000000003,0.00259,0.6847399999999999,1.61633,0.5145500000000001,0.43620000000000003,0.30495,-0.36728,1.56471,0.22774,0.4799107142857143,0.002232142857142857,0.47544642857142855,0.005952380952380952,0.036458333333333336
77,2044,1352,0.0154,0.0156,0.003,0.0027,653,0,654,6,39,0.048,0.5107,0.6713,0.6817,-0.0977,0.4805,1.5176,1.5904,1.562367,0.2519,0.0012,0.96101,0.0156,0.0027199999999999998,0.68169,1.59043,0.51472,0.43782,0.25389999999999996,-0.31549,1.5632157,0.22918000000000002,0.48298816568047337,0.0,0.48372781065088755,0.004437869822485207,0.028846153846153848
78,1990,1433,0.0138,0.0153,0.0015,0.0027,421,22,249,95,646,0.0598,0.6022,0.6924,0.6838,-0.064,0.5215,1.6723,1.5876,1.586934,0.3326,0.0012,0.96101,0.01527,0.00265,0.68376,1.58758,0.52207,0.44672999999999996,0.21545999999999998,-0.27395,1.5635011,0.23674999999999996,0.29378925331472433,0.015352407536636426,0.17376133984647593,0.06629448709002093,0.45080251221214235
79,1990,1432,0.0126,0.0152,0.0005,0.0025,421,21,250,95,645,0.063,0.6636,0.7095,0.6876,-0.0559,0.5474,1.7924,1.6013,1.602829,0.3483,0.0012,0.96101,0.015160000000000002,0.0024599999999999995,0.68758,1.60134,0.53572,0.46564999999999995,0.19179,-0.24042,1.567774,0.25345,0.29399441340782123,0.014664804469273743,0.17458100558659218,0.06634078212290503,0.4504189944134078
80,1991,1432,0.0117,0.0151,-0.0002,0.0022,420,21,250,94,647,0.0627,0.7046,0.7233,0.6941,-0.0566,0.5632,1.8856,1.6273,1.612574,0.35,0.0012,0.96101,0.01513,0.00218,0.69407,1.62733,0.5566800000000001,0.47128,0.15214999999999998,-0.18819,1.5714005000000002,0.27015,0.29329608938547486,0.014664804469273743,0.17458100558659218,0.06564245810055866,0.4518156424581006
81,1991,1432,0.0111,0.0143,-0.0007,0.0018,420,20,251,94,647,0.061,0.7317,0.7344,0.6934,-0.0604,0.5725,1.9577,1.6642,1.61795,0.35,0.0012,0.96101,0.01426,0.0018499999999999999,0.69339,1.66418,0.5843100000000001,0.48735,0.13235,-0.17019,1.5779969,0.27643,0.29329608938547486,0.013966480446927373,0.17527932960893855,0.06564245810055866,0.4518156424581006
82,1991,1432,0.0106,0.0141,-0.0011,0.0015,420,20,251,94,647,0.0586,0.7492,0.7433,0.7018,-0.0654,0.5772,2.0135,1.7044,1.620224,0.35,0.0012,0.96101,0.01414,0.00146,0.7018500000000001,1.70444,0.5999800000000001,0.50518,0.10843999999999998,-0.13201000000000002,1.584112,0.29636,0.29329608938547486,0.013966480446927373,0.17527932960893855,0.06564245810055866,0.4518156424581006
83,1991,1432,0.0102,0.014,-0.0014,0.001,420,20,252,94,646,0.0559,0.7603,0.7505,0.7069,-0.0708,0.5791,2.0564,1.7505,1.620299,0.35,0.0012,0.96101,0.013990000000000002,0.00104,0.70692,1.75048,0.6247800000000001,0.51968,0.08333999999999998,-0.10528,1.5911174000000001,0.30557999999999996,0.29329608938547486,0.013966480446927373,0.17597765363128492,0.06564245810055866,0.4511173184357542
84,1991,1432,0.0099,0.013,-0.0016,0.0006,419,20,252,94,647,0.0531,0.767,0.7561,0.7105,-0.0763,0.579,2.0894,1.8023,1.618828,0.35,0.0012,0.96101,0.01298,0.00059,0.7105,1.8023,0.6511699999999999,0.53522,0.06553999999999997,-0.08586999999999999,1.5957567,0.316,0.2925977653631285,0.013966480446927373,0.17597765363128492,0.06564245810055866,0.4518156424581006
85,1991,1432,0.0096,0.0122,-0.0017,0.0001,419,20,252,94,647,0.0502,0.7708,0.7606,0.7213,-0.0819,0.5776,2.1146,1.8617,1.616289,0.35,0.0012,0.96101,0.012230000000000001,0.00011999999999999999,0.72127,1.86171,0.67708,0.5478500000000001,0.05602999999999998,-0.07267,1.6020661,0.32847,0.2925977653631285,0.013966480446927373,0.17597765363128492,0.06564245810055866,0.4518156424581006
86,1991,1432,0.0094,0.0114,-0.0018,-0.0004,419,19,252,94,648,0.0474,0.7726,0.7641,0.7305,-0.0874,0.5754,2.1338,1.9233,1.613035,0.35,0.0012,0.96101,0.011430000000000001,-0.00034999999999999994,0.73055,1.92333,0.7032700000000001,0.55734,0.05596999999999998,-0.07164,1.6071329000000003,0.33828,0.2925977653631285,0.013268156424581005,0.17597765363128492,0.06564245810055866,0.45251396648044695
87,1991,1432,0.0093,0.0108,-0.0019,-0.0008,419,19,252,94,648,0.0447,0.7731,0.7668,0.7401,-0.0927,0.5728,2.1483,1.9864,1.609336,0.35,0.0012,0.96101,0.01082,-0.0008399999999999999,0.7401,1.9863999999999997,0.7295100000000001,0.5665699999999999,0.05563999999999998,-0.07114000000000001,1.6118298,0.34808999999999996,0.2925977653631285,0.013268156424581005,0.17597765363128492,0.06564245810055866,0.45251396648044695
88,1992,1432,0.0091,0.0103,-0.002,-0.0012,419,19,253,94,647,0.0421,0.7728,0.769,0.7478,-0.0979,0.5699,2.1592,2.0351,1.605398,0.35,0.0012,0.96101,0.010350000000000002,-0.0011899999999999999,0.74776,2.0350899999999994,0.74657,0.57141,0.05386999999999997,-0.07453000000000001,1.6136762,0.34983,0.2925977653631285,0.013268156424581005,0.17667597765363127,0.06564245810055866,0.4518156424581006
89,1992,1432,0.009,0.01,-0.0021,-0.0015,419,19,252,94,648,0.0396,0.772,0.7706,0.7539,-0.1027,0.5669,2.1673,2.0726,1.601386,0.35,0.0012,0.96101,0.00999,-0.00145,0.75387,2.07258,0.7574099999999999,0.57336,0.05152999999999998,-0.07921,1.6135319,0.35,0.2925977653631285,0.013268156424581005,0.17597765363128492,0.06564245810055866,0.45251396648044695
90,1992,1432,0.0089,0.0097,-0.0022,-0.0017,419,19,252,94,648,0.0373,0.7709,0.7719,0.7587,-0.1073,0.564,2.1733,2.1013,1.597434,0.35,0.0012,0.96101,0.00971,-0.00165,0.7587300000000001,2.10135,0.7640399999999999,0.57344,0.04898999999999998,-0.08428,1.6120179000000001,0.35,0.2925977653631285,0.013268156424581005,0.17597765363128492,0.06564245810055866,0.45251396648044695
91,1992,1432,0.0088,0.0095,-0.0022,-0.0018,420,19,252,94,647,0.0353,0.7698,0.773,0.7626,-0.1116,0.5612,2.1777,2.1233,1.593654,0.35,0.0012,0.96101,0.009479999999999999,-0.0018000000000000002,0.76259,2.12335,0.7678499999999999,0.57231,0.046419999999999975,-0.08940000000000001,1.6095883,0.35,0.29329608938547486,0.013268156424581005,0.17597765363128492,0.06564245810055866,0.4518156424581006
92,1992,1432,0.0087,0.0093,-0.0023,-0.0019,420,20,252,94,646,0.0335,0.7687,0.7738,0.7656,-0.1154,0.5587,2.1809,2.1401,1.590139,0.35,0.0012,0.96101,0.00929,-0.0019200000000000003,0.76564,2.14009,0.7697999999999999,0.57046,0.04390999999999998,-0.09440000000000001,1.6065798,0.35,0.29329608938547486,0.013966480446927373,0.17597765363128492,0.06564245810055866,0.4511173184357542
93,1992,1432,0.0086,0.0091,-0.0023,-0.002,420,20,252,94,646,0.032,0.7678,0.7745,0.7681,-0.1188,0.5565,2.1833,2.1528,1.58697,0.35,0.0012,0.96101,0.009130000000000001,-0.00201,0.7680400000000001,2.15278,0.77055,0.5681999999999999,0.041519999999999974,-0.0992,1.6032468999999998,0.35,0.29329608938547486,0.013966480446927373,0.17597765363128492,0.06564245810055866,0.4511173184357542
94,1992,1431,0.0086,0.009,-0.0023,-0.0021,420,20,251,94,646,0.0308,0.7671,0.7752,0.77,-0.1216,0.5547,2.1851,2.1623,1.584216,0.35,0.0012,0.96101,0.009,-0.00208,0.76995,2.16235,0.77056,0.56577,0.03928999999999998,-0.10373000000000002,1.5997857,0.35,0.29350104821802936,0.013976240391334731,0.17540181691125087,0.06568832983927324,0.45143256464011183
95,1992,1431,0.0085,0.0089,-0.0024,-0.0022,421,20,251,95,644,0.0299,0.7667,0.7758,0.7715,-0.124,0.5533,2.1865,2.1695,1.581938,0.35,0.0012,0.96101,0.008889999999999999,-0.00215,0.7714700000000001,2.16954,0.77015,0.56334,0.037259999999999974,-0.10794,1.5963506,0.35,0.2941998602375961,0.013976240391334731,0.17540181691125087,0.06638714185883997,0.4500349406009783
96,1993,1431,0.0085,0.0088,-0.0024,-0.0022,421,20,250,95,645,0.0294,0.7665,0.7765,0.7727,-0.1258,0.5523,2.1877,2.1749,1.580185,0.35,0.0012,0.96101,0.008799999999999999,-0.00221,0.77271,2.17493,0.76954,0.56103,0.03545999999999998,-0.11178000000000002,1.5930656,0.35,0.2941998602375961,0.013976240391334731,0.17470300489168414,0.06638714185883997,0.45073375262054505
97,1993,1431,0.0085,0.0087,-0.0024,-0.0023,421,21,249,95,645,0.0293,0.7668,0.7772,0.7737,-0.127,0.5518,2.1888,2.1789,1.579002,0.35,0.0012,0.96101,0.00872,-0.00226,0.7737499999999999,2.17898,0.76891,0.5589299999999999,0.03391999999999998,-0.11521,1.5900322,0.35,0.2941998602375961,0.014675052410901468,0.1740041928721174,0.06638714185883997,0.45073375262054505
98,1993,1431,0.0085,0.0087,-0.0024,-0.0023,422,21,249,95,644,0.0295,0.7674,0.7779,0.7746,-0.1277,0.5518,2.1899,2.182,1.578422,0.35,0.0012,0.96101,0.008660000000000001,-0.0023,0.77464,2.1820500000000003,0.76837,0.55712,0.03265999999999998,-0.11818999999999999,1.5873346000000002,0.35,0.2948986722571628,0.014675052410901468,0.1740041928721174,0.06638714185883997,0.4500349406009783
99,1993,1431,0.0085,0.0086,-0.0024,-0.0023,422,22,248,96,643,0.0302,0.7684,0.7788,0.7755,-0.1277,0.5524,2.1911,2.1844,1.578473,0.35,0.0012,0.96101,0.00861,-0.0023299999999999996,0.77546,2.18443,0.7680100000000001,0.55567,0.031719999999999984,-0.12069,1.5850433,0.35,0.2948986722571628,0.015373864430468204,0.17330538085255065,0.06708595387840671,0.4493361285814116
100,1993,1431,0.0085,0.0086,-0.0023,-0.0023,423,22,247,96,643,0.0312,0.7698,0.7798,0.7763,-0.1272,0.5534,2.1925,2.1863,1.579174,0.35,0.0012,0.96101,0.00857,-0.0023399999999999996,0.7762499999999999,2.18635,0.7679,0.55461,0.03110999999999998,-0.12268000000000001,1.5832172999999998,0.35,0.29559748427672955,0.015373864430468204,0.17260656883298392,0.06708595387840671,0.4493361285814116
101,1993,1431,0.0085,0.0085,-0.0023,-0.0023,424,23,246,97,641,0.0326,0.7716,0.781,0.777,-0.126,0.5551,2.1941,2.188,1.580536,0.35,0.0012,0.96101,0.00854,-0.0023499999999999997,0.77705,2.18799,0.7680800000000001,0.554,0.03083999999999998,-0.12412000000000001,1.5819055,0.35,0.2962962962962963,0.01607267645003494,0.1719077568134172,0.06778476589797344,0.4479385045422781
102,1993,1431,0.0086,0.0085,-0.0023,-0.0023,424,23,246,97,641,0.0344,0.7738,0.7823,0.7779,-0.1243,0.5572,2.1959,2.1895,1.582563,0.35,0.0012,0.96101,0.008530000000000001,-0.0023499999999999997,0.7779,2.18949,0.76859,0.55385,0.03092999999999998,-0.12501,1.5811479,0.35,0.2962962962962963,0.01607267645003494,0.1719077568134172,0.06778476589797344,0.4479385045422781
103,1993,1431,0.0086,0.0085,-0.0022,-0.0023,425,24,245,97,640,0.0366,0.7764,0.7837,0.7788,-0.1219,0.5599,2.198,2.191,1.58525,0.35,0.0012,0.96101,0.00853,-0.0023399999999999996,0.77882,2.19096,0.76945,0.55419,0.03138999999999998,-0.12532,1.5809758999999999,0.35,0.296995108315863,0.016771488469601678,0.17120894479385046,0.06778476589797344,0.4472396925227114
104,1994,1431,0.0087,0.0085,-0.0022,-0.0023,426,24,244,98,639,0.0391,0.7794,0.7853,0.7798,-0.119,0.5631,2.2004,2.1925,1.588585,0.35,0.0012,0.96101,0.00854,-0.00233,0.77983,2.1924900000000003,0.77068,0.55503,0.032219999999999985,-0.12506,1.5814127999999998,0.35,0.2976939203354298,0.016771488469601678,0.17051013277428373,0.06848357791754019,0.44654088050314467
105,1994,1431,0.0088,0.0086,-0.0021,-0.0023,427,25,243,98,638,0.042,0.7828,0.787,0.7809,-0.1156,0.5668,2.203,2.1941,1.592548,0.35,0.0012,0.96101,0.008570000000000001,-0.0023,0.78095,2.19414,0.77229,0.5563800000000001,0.033429999999999974,-0.12422,1.5824738,0.35,0.2983927323549965,0.017470300489168415,0.16981132075471697,0.06848357791754019,0.44584206848357794
106,1994,1430,0.0089,0.0086,-0.002,-0.0022,427,25,241,99,638,0.0452,0.7865,0.7889,0.7822,-0.1117,0.571,2.206,2.196,1.597113,0.35,0.0012,0.96101,0.00861,-0.00226,0.78219,2.19597,0.77429,0.5582499999999999,0.03500999999999998,-0.12281,1.5841666,0.35,0.2986013986013986,0.017482517482517484,0.16853146853146853,0.06923076923076923,0.4461538461538462
107,1994,1430,0.009,0.0087,-0.0019,-0.0022,428,26,240,99,637,0.0487,0.7906,0.791,0.7836,-0.1073,0.5757,2.2092,2.198,1.602246,0.35,0.0012,0.96101,0.008660000000000001,-0.0022099999999999997,0.7835700000000001,2.19801,0.77667,0.56064,0.036949999999999976,-0.12083999999999999,1.586491,0.35,0.2993006993006993,0.01818181818181818,0.16783216783216784,0.06923076923076923,0.44545454545454544
108,1994,1430,0.0091,0.0087,-0.0018,-0.0021,429,27,239,100,635,0.0524,0.795,0.7932,0.7851,-0.1025,0.5807,2.2127,2.2003,1.607907,0.35,0.0012,0.96101,0.00872,-0.00215,0.7851,2.20029,0.77943,0.56353,0.039239999999999976,-0.11832000000000001,1.5894395,0.35,0.3,0.01888111888111888,0.16713286713286712,0.06993006993006994,0.44405594405594406
109,1994,1430,0.0092,0.0088,-0.0017,-0.0021,430,28,238,100,634,0.0564,0.7996,0.7955,0.7868,-0.0974,0.5862,2.2165,2.2028,1.61405,0.35,0.0012,0.96101,0.008790000000000001,-0.00208,0.78677,2.20283,0.78255,0.56691,0.041859999999999974,-0.11528999999999998,1.5929972,0.35,0.3006993006993007,0.019580419580419582,0.16643356643356644,0.06993006993006994,0.4433566433566434
110,1994,1430,0.0094,0.0089,-0.0016,-0.002,431,28,236,101,634,0.0605,0.8046,0.798,0.7886,-0.0919,0.592,2.2204,2.2056,1.620622,0.35,0.0012,0.96101,0.00888,-0.00201,0.7885899999999999,2.20562,0.78603,0.57077,0.044789999999999976,-0.11176,1.597142,0.35,0.3013986013986014,0.019580419580419582,0.16503496503496504,0.07062937062937064,0.4433566433566434
111,1994,1430,0.0095,0.009,-0.0015,-0.0019,432,29,235,101,633,0.0648,0.8097,0.8005,0.7905,-0.0862,0.598,2.2246,2.2087,1.627567,0.35,0.0012,0.96101,0.00898,-0.00193,0.79054,2.20867,0.78984,0.5750599999999999,0.04800999999999998,-0.10778000000000001,1.6018450999999998,0.35,0.3020979020979021,0.02027972027972028,0.16433566433566432,0.07062937062937064,0.44265734265734263
112,1995,1430,0.0097,0.0091,-0.0014,-0.0019,433,30,233,102,632,0.0692,0.815,0.8032,0.7926,-0.0803,0.6043,2.229,2.212,1.634824,0.35,0.0012,0.96101,0.009089999999999999,-0.00184,0.79263,2.21198,0.79396,0.57977,0.051489999999999966,-0.10337999999999999,1.6070712,0.35,0.3027972027972028,0.02097902097902098,0.16293706293706295,0.07132867132867132,0.44195804195804195
113,1995,1430,0.0098,0.0092,-0.0013,-0.0018,434,31,232,103,630,0.0737,0.8204,0.8059,0.7948,-0.0742,0.6108,2.2335,2.2155,1.642329,0.35,0.0012,0.96101,0.00921,-0.0017500000000000003,0.7948500000000001,2.21553,0.79836,0.5848599999999999,0.055199999999999985,-0.09861,1.6127791000000002,0.35,0.3034965034965035,0.021678321678321677,0.16223776223776223,0.07202797202797202,0.4405594405594406
114,1995,1430,0.01,0.0093,-0.0012,-0.0017,435,32,231,103,629,0.0782,0.826,0.8087,0.7972,-0.0681,0.6174,2.2382,2.2193,1.650013,0.35,0.0012,0.96101,0.00934,-0.00165,0.79719,2.2193099999999997,0.8030199999999998,0.5902899999999999,0.059109999999999975,-0.09352,1.6189219000000001,0.35,0.3041958041958042,0.022377622377622378,0.16153846153846155,0.07202797202797202,0.4398601398601399
115,1995,1430,0.0102,0.0095,-0.0011,-0.0016,436,32,229,104,629,0.0827,0.8315,0.8116,0.7997,-0.062,0.624,2.2429,2.2233,1.657808,0.35,0.0012,0.96101,0.009479999999999999,-0.00155,0.79965,2.2233,0.8078899999999999,0.5960099999999999,0.06317999999999997,-0.08815999999999999,1.6254479,0.35,0.3048951048951049,0.022377622377622378,0.16013986013986015,0.07272727272727272,0.4398601398601399
116,1995,1430,0.0103,0.0096,-0.0009,-0.0015,437,33,228,104,628,0.0871,0.8371,0.8145,0.8022,-0.0559,0.6307,2.2476,2.2275,1.665643,0.35,0.0012,0.96101,0.00962,-0.0014399999999999999,0.80221,2.2274599999999998,0.8129500000000001,0.60198,0.06736999999999999,-0.08258,1.6323009,0.35,0.3055944055944056,0.023076923076923078,0.15944055944055943,0.07272727272727272,0.43916083916083914
117,1995,1430,0.0105,0.0098,-0.0008,-0.0013,438,34,226,105,627,0.0914,0.8427,0.8174,0.8049,-0.0499,0.6373,2.2524,2.2318,1.673446,0.35,0.0012,0.96101,0.00977,-0.00133,0.8048499999999998,2.23178,0.81816,0.6081399999999999,0.07163999999999997,-0.07683999999999999,1.6394209,0.35,0.3062937062937063,0.023776223776223775,0.15804195804195803,0.07342657342657342,0.43846153846153846
118,1995,1429,0.0107,0.0099,-0.0007,-0.0012,439,35,224,106,625,0.0956,0.8481,0.8203,0.8076,-0.0441,0.6438,2.2572,2.2362,1.681149,0.35,0.0012,0.96101,0.00993,-0.00122,0.80756,2.23623,0.82347,0.61445,0.07595999999999997,-0.071,1.6467451,0.35,0.3072078376487054,0.0244926522043387,0.15675297410776767,0.0741777466759972,0.43736878936319107
